session_id,user_id,channel,language,session_date,session_month,region,is_disabled,is_first_time_user,is_vulnerable_user,final_outcome,is_completed,is_abandoned,is_transferred,transfer_reason,total_duration_sec,total_turns,avg_asr_confidence,avg_intent_confidence,misunderstanding_rate,silence_rate,is_recovered,is_escalated,had_errors,user_turns,system_turns,total_error_turns,misunderstanding_turns,silence_turns,noise_turns,turn_error_rate_pct,repeat_intent_rate_pct,intent_service_lookup_count,intent_start_application_count,intent_repeat_count,intent_unknown_count,total_application_attempts,had_successful_application,applications_completed,applications_abandoned,applications_failed,services_attempted,primary_service_code,application_channel,avg_time_to_submit_sec,kpi_accessibility_segment,kpi_vulnerable_completed,kpi_disabled_completed,kpi_firsttime_completed,kpi_vulnerable_escalated,kpi_end_to_end_success,kpi_error_recovery_success,kpi_high_misunderstanding,kpi_high_silence,kpi_high_confusion,kpi_reached_application,kpi_application_success,ai_quality_score
S2990,U1181,voice,KINYARWANDA,"January 3, 2025","January 1, 2025",rural,0,1,1,transferred,0,0,1,,97,7,0.7,0.69,0.3,0.2,0,0,0,4,6,5,3,2,0,50,30,2,5,3,0,1,0,0,0,1,[DL],DL,voice,,1,0,0,0,0,0,0,0,0,1,1,0,84
S2991,U1478,voice,KINYARWANDA,"April 25, 2025","April 1, 2025",urban,0,0,0,abandoned,0,1,0,repeated_errors,134,9,0.75,0.75,0,0,1,0,0,6,1,0,0,0,0,0,14.3,4,1,1,1,0,0,0,0,0,[],,,,0,0,0,0,0,0,0,0,0,0,0,0,100
S2992,U1105,voice,KINYARWANDA,"January 18, 2025","January 1, 2025",rural,0,1,1,completed,1,0,0,,27,6,0.73,0.74,0.29,0.29,0,0,0,4,3,5,2,2,1,71.4,0,4,3,0,0,0,0,0,0,0,[],,,,1,1,0,1,0,0,0,0,0,0,0,0,95.7
S2993,U1216,voice,KINYARWANDA,"February 21, 2025","February 1, 2025",rural,0,1,1,abandoned,0,1,0,repeated_errors,76,10,0.72,0.72,0.29,0,0,0,0,4,3,2,2,0,0,28.6,0,2,2,0,3,0,0,0,0,0,[],,,,1,0,0,0,0,0,0,0,0,0,0,0,91.4
S2994,U1204,voice,KINYARWANDA,"March 1, 2025","March 1, 2025",urban,1,0,1,completed,1,0,0,,259,13,0.86,0.7,0.25,0.25,0,0,0,1,3,2,1,1,0,50,0,0,4,0,0,1,1,1,0,0,[DL],DL,web,100,1,1,1,0,0,1,0,0,0,0,1,1,97.5
S2995,U1069,voice,KINYARWANDA,"February 3, 2025","February 1, 2025",urban,0,1,1,abandoned,0,1,0,,68,12,0.66,0.73,0.33,0,0,0,0,1,2,1,1,0,0,33.3,33.3,1,1,1,0,0,0,0,0,0,[],,,,1,0,0,0,0,0,0,1,0,1,0,0,86.7
S2996,U1043,voice,KINYARWANDA,"April 6, 2025","April 1, 2025",urban,0,0,0,completed,1,0,0,,188,13,0.81,0.82,0.14,0,1,0,0,4,3,1,1,0,0,14.3,14.3,2,2,1,2,0,0,0,0,0,[],,,,0,0,0,0,0,0,0,0,0,0,0,0,100
S2997,U1328,voice,KINYARWANDA,"April 3, 2025","April 1, 2025",rural,0,0,0,transferred,0,0,1,,94,12,0.81,0.72,0.33,0,0,0,0,3,3,2,2,0,0,33.3,16.7,2,2,1,1,0,0,0,0,0,[],,,,0,0,0,0,0,0,0,1,0,0,0,0,88.3
S2998,U1300,voice,KINYARWANDA,"March 30, 2025","March 1, 2025",rural,0,1,1,completed,1,0,0,user_request,307,9,0.61,0.69,0.38,0.13,0,0,0,3,5,4,3,1,0,50,12.5,3,3,1,1,1,0,0,0,1,[BIRTH_CERT],BIRTH_CERT,ussd,,1,1,0,1,0,0,0,1,0,0,1,0,95
S2999,U1227,voice,KINYARWANDA,"March 1, 2025","March 1, 2025",rural,0,1,1,abandoned,0,1,0,,87,12,0.77,0.69,0,0.13,1,0,0,6,2,1,0,1,0,12.5,25,3,2,2,1,0,0,0,0,0,[],,,,1,0,0,0,0,0,0,0,0,1,0,0,100
S3000,U1183,voice,KINYARWANDA,"January 26, 2025","January 1, 2025",urban,0,0,0,completed,1,0,0,user_request,103,7,0.79,0.58,0.67,0,0,0,0,2,4,4,4,0,0,66.7,16.7,1,2,1,2,1,1,1,0,0,[BIRTH_CERT],BIRTH_CERT,voice,986,0,0,0,0,0,1,0,1,0,0,1,1,88.3
S3001,U1106,voice,KINYARWANDA,"April 13, 2025","April 1, 2025",rural,0,1,1,completed,1,0,0,,191,13,0.67,0.89,0.25,0.25,0,0,0,2,2,2,1,1,0,50,0,4,0,0,0,2,1,1,0,1,"[ID_REPLACEMENT, BIRTH_CERT]",ID_REPLACEMENT,web,"1,256",1,1,0,1,0,1,0,0,0,0,1,1,97.5
S3002,U1083,voice,KINYARWANDA,"March 13, 2025","March 1, 2025",rural,0,0,0,completed,1,0,0,,44,8,0.83,0.73,0.25,0.25,0,0,0,2,2,2,1,1,0,50,25,1,1,1,1,0,0,0,0,0,[],,,,0,0,0,0,0,0,0,0,0,1,0,0,95
S3003,U1337,voice,KINYARWANDA,"January 19, 2025","January 1, 2025",urban,0,0,0,completed,1,0,0,,63,7,0.72,0.71,0,0,1,0,0,1,6,0,0,0,0,0,14.3,4,2,1,0,0,0,0,0,0,[],,,,0,0,0,0,0,0,0,0,0,0,0,0,100
S3004,U1249,voice,KINYARWANDA,"April 28, 2025","April 1, 2025",urban,0,0,0,completed,1,0,0,,362,9,0.75,0.7,0.29,0.14,0,0,0,4,3,3,2,1,0,42.9,14.3,3,3,1,0,0,0,0,0,0,[],,,,0,0,0,0,0,0,0,0,0,0,0,0,97.1
S3005,U1362,voice,KINYARWANDA,"April 21, 2025","April 1, 2025",rural,0,0,0,abandoned,0,1,0,,56,14,0.75,0.59,0.17,0,0,0,0,2,4,1,1,0,0,16.7,0,3,0,0,3,1,1,1,0,0,[DL],DL,web,190,0,0,0,0,0,0,0,0,0,0,1,1,95
S3006,U1440,voice,KINYARWANDA,"April 16, 2025","April 1, 2025",rural,0,0,0,completed,1,0,0,,108,4,0.76,0.65,0,0.33,1,1,0,1,2,1,0,1,0,33.3,0,2,1,0,0,0,0,0,0,0,[],,,,0,0,0,0,0,0,0,0,1,0,0,0,100
S3007,U1020,voice,KINYARWANDA,"January 22, 2025","January 1, 2025",urban,0,0,0,abandoned,0,1,0,user_request,144,7,0.82,0.74,0,0.25,1,0,0,3,1,1,0,1,0,25,0,1,2,0,1,1,1,1,0,0,[LAND],LAND,voice,"1,030",0,0,0,0,0,0,0,0,0,0,1,1,100
S3008,U1195,voice,KINYARWANDA,"April 3, 2025","April 1, 2025",rural,0,0,0,abandoned,0,1,0,,286,12,0.72,0.75,0.2,0.2,1,0,0,1,4,3,1,1,1,60,20,1,2,1,1,2,1,2,0,0,"[BIRTH_CERT, LAND]",BIRTH_CERT,ussd,967.5,0,0,0,0,0,0,0,0,0,0,1,1,98
S3009,U1177,voice,KINYARWANDA,"February 2, 2025","February 1, 2025",rural,0,1,1,abandoned,0,1,0,,16,5,0.64,0.53,0,0.5,0,1,0,1,1,1,0,1,0,50,0,0,1,0,1,1,0,0,1,0,[ID_REPLACEMENT],ID_REPLACEMENT,voice,,1,0,0,0,1,0,0,0,1,0,1,0,80
S3010,U1416,voice,KINYARWANDA,"February 7, 2025","February 1, 2025",rural,0,1,1,abandoned,0,1,0,user_request,36,11,0.82,0.73,0,0,1,0,0,3,1,1,0,0,1,25,0,3,1,0,0,0,0,0,0,0,[],,,,1,0,0,0,0,0,0,0,0,0,0,0,100
S3011,U1474,voice,KINYARWANDA,"April 19, 2025","April 1, 2025",rural,1,1,1,abandoned,0,1,0,repeated_errors,168,8,0.71,0.58,0.4,0,0,0,0,2,3,2,2,0,0,40,20,3,1,1,0,2,1,2,0,0,[ID_REPLACEMENT],ID_REPLACEMENT,voice,407.5,1,0,0,0,0,0,0,1,0,0,1,1,86
S3012,U1006,voice,KINYARWANDA,"April 20, 2025","April 1, 2025",rural,0,0,0,completed,1,0,0,,291,12,0.67,0.75,0,0.25,1,0,0,4,0,1,0,1,0,25,0,0,1,0,3,0,0,0,0,0,[],,,,0,0,0,0,0,0,0,0,0,0,0,0,100
S3013,U1069,voice,KINYARWANDA,"February 4, 2025","February 1, 2025",urban,0,1,1,abandoned,0,1,0,,169,5,0.82,0.63,0.14,0,1,0,0,4,3,2,1,0,1,28.6,0,1,5,0,1,1,1,1,0,0,[LAND],LAND,web,660,1,0,0,0,0,0,0,0,0,0,1,1,100
S3014,U1126,voice,KINYARWANDA,"April 17, 2025","April 1, 2025",urban,0,1,1,completed,1,0,0,user_request,32,9,0.85,0.88,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[],,,,1,1,0,1,0,0,0,0,0,0,0,0,100
S3015,U1398,voice,KINYARWANDA,"March 8, 2025","March 1, 2025",urban,1,0,1,abandoned,0,1,0,repeated_errors,63,6,0.86,0.73,0.25,0,0,0,0,3,1,1,1,0,0,25,0,2,1,0,1,0,0,0,0,0,[],,,,1,0,0,0,0,0,0,0,0,0,0,0,92.5
S3016,U1465,voice,KINYARWANDA,"March 24, 2025","March 1, 2025",rural,0,1,1,abandoned,0,1,0,,166,5,0.71,0.61,0.25,0,0,0,0,1,3,1,1,0,0,25,25,2,0,1,1,1,0,0,1,0,[DL],DL,voice,,1,0,0,0,0,0,0,0,0,1,1,0,90
S3017,U1159,voice,KINYARWANDA,"January 10, 2025","January 1, 2025",urban,0,1,1,completed,1,0,0,,39,10,0.68,0.72,0.71,0,0,0,0,3,4,5,5,0,0,71.4,0,5,2,0,0,0,0,0,0,0,[],,,,1,1,0,1,0,0,0,1,0,0,0,0,88.6
S3018,U1247,voice,KINYARWANDA,"April 1, 2025","April 1, 2025",urban,0,1,1,completed,1,0,0,user_request,228,6,0.71,0.67,0.29,0.29,0,0,0,4,3,4,2,2,0,57.1,14.3,3,3,1,0,1,0,0,1,0,[LAND],LAND,voice,,1,1,0,1,0,0,0,0,0,0,1,0,94.3
S3019,U1202,voice,KINYARWANDA,"January 15, 2025","January 1, 2025",rural,0,1,1,completed,1,0,0,,104,13,0.6,0.82,0.25,0,0,0,0,3,1,1,1,0,0,25,50,1,1,2,0,0,0,0,0,0,[],,,,1,1,0,1,0,0,0,0,0,1,0,0,97.5
S3020,U1147,voice,KINYARWANDA,"January 11, 2025","January 1, 2025",rural,0,0,0,abandoned,0,1,0,system,25,3,0.76,0.53,0.33,0,0,0,0,3,0,1,1,0,0,33.3,0,1,0,0,2,2,1,1,0,1,"[LAND, DL]",LAND,voice,282,0,0,0,0,0,0,0,1,0,0,1,1,90
S3021,U1471,voice,KINYARWANDA,"April 21, 2025","April 1, 2025",urban,0,0,0,transferred,0,0,1,,152,8,0.81,0.68,0,0,1,0,0,3,1,1,0,0,1,25,0,4,0,0,0,1,1,1,0,0,[DL],DL,web,983,0,0,0,0,0,0,0,0,0,0,1,1,100
S3022,U1142,voice,KINYARWANDA,"March 31, 2025","March 1, 2025",rural,0,0,0,completed,1,0,0,user_request,81,12,0.86,0.79,0.67,0,0,0,0,2,1,2,2,0,0,66.7,0,3,0,0,0,0,0,0,0,0,[],,,,0,0,0,0,0,0,0,1,0,0,0,0,90
S3023,U1431,voice,KINYARWANDA,"January 24, 2025","January 1, 2025",urban,0,0,0,abandoned,0,1,0,,62,13,0.69,0.78,0.4,0.2,0,0,0,2,3,3,2,1,0,60,0,0,4,0,1,1,0,0,0,1,[BIRTH_CERT],BIRTH_CERT,voice,,0,0,0,0,0,0,0,1,0,0,1,0,84
S3024,U1198,voice,KINYARWANDA,"March 18, 2025","March 1, 2025",urban,0,0,0,transferred,0,0,1,,41,13,0.7,0.81,0,0.4,1,1,0,3,2,3,0,2,1,60,20,1,3,1,0,1,1,1,0,0,[DL],DL,web,391,0,0,0,0,0,0,0,0,1,0,1,1,90
S3025,U1404,voice,KINYARWANDA,"April 6, 2025","April 1, 2025",rural,0,0,0,completed,1,0,0,user_request,77,3,0.73,0.8,0.33,0.17,0,0,0,1,5,3,2,1,0,50,0,2,4,0,0,0,0,0,0,0,[],,,,0,0,0,0,0,0,0,1,0,0,0,0,96.7
S3026,U1425,voice,KINYARWANDA,"April 11, 2025","April 1, 2025",rural,1,0,1,completed,1,0,0,,85,7,0.71,0.73,0.25,0,0,0,0,5,3,4,2,0,2,50,12.5,3,3,1,1,0,0,0,0,0,[],,,,1,1,1,0,0,0,0,0,0,0,0,0,100
S3027,U1153,voice,KINYARWANDA,"January 4, 2025","January 1, 2025",rural,0,0,0,abandoned,0,1,0,,116,9,0.82,0.81,0.5,0,0,0,0,1,1,1,1,0,0,50,50,0,1,1,0,1,0,0,1,0,[BIRTH_CERT],BIRTH_CERT,ussd,,0,0,0,0,0,0,0,1,0,1,1,0,80
S3028,U1491,voice,KINYARWANDA,"January 13, 2025","January 1, 2025",urban,0,1,1,abandoned,0,1,0,,39,8,0.71,0.56,0.2,0,0,0,0,3,2,1,1,0,0,20,20,2,2,1,0,0,0,0,0,0,[],,,,1,0,0,0,0,0,0,0,0,0,0,0,92
S3029,U1375,voice,KINYARWANDA,"March 14, 2025","March 1, 2025",rural,0,0,0,transferred,0,0,1,,45,4,0.82,0.66,0.13,0.25,1,0,0,5,3,3,1,2,0,37.5,25,2,1,2,3,0,0,0,0,0,[],,,,0,0,0,0,0,0,0,0,0,1,0,0,98.8
S3030,U1383,voice,KINYARWANDA,"February 26, 2025","February 1, 2025",urban,0,1,1,completed,1,0,0,,249,13,0.55,0.84,0,1,1,1,1,1,0,1,0,1,0,100,0,1,0,0,0,1,0,0,1,0,[BIRTH_CERT],BIRTH_CERT,web,,1,1,0,1,1,0,1,0,1,0,1,0,90
S3031,U1141,voice,KINYARWANDA,"April 23, 2025","April 1, 2025",rural,0,1,1,completed,1,0,0,repeated_errors,27,6,0.82,0.49,0,0,0,0,0,3,1,0,0,0,0,0,0,3,1,0,0,1,1,1,0,0,[ID_REPLACEMENT],ID_REPLACEMENT,voice,672,1,1,0,1,0,1,0,0,0,0,1,1,100
S3032,U1312,voice,KINYARWANDA,"April 8, 2025","April 1, 2025",rural,0,0,0,completed,1,0,0,,181,13,0.69,0.78,0,0,1,0,0,3,3,2,0,0,2,33.3,0,3,1,0,2,0,0,0,0,0,[],,,,0,0,0,0,0,0,0,0,0,0,0,0,100
S3033,U1164,voice,KINYARWANDA,"April 30, 2025","April 1, 2025",rural,0,1,1,completed,1,0,0,,17,4,0.76,0.72,0.13,0.38,1,1,0,4,4,4,1,3,0,50,25,4,2,2,0,2,1,1,0,1,"[LAND, DL]",LAND,voice,318,1,1,0,1,1,1,0,0,1,1,1,1,96.2
S3034,U1313,voice,KINYARWANDA,"February 6, 2025","February 1, 2025",urban,0,0,0,completed,1,0,0,,177,13,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,[DL],DL,ussd,848,0,0,0,0,0,1,,0,0,0,1,1,100
S3035,U1020,voice,KINYARWANDA,"February 17, 2025","February 1, 2025",urban,0,0,0,abandoned,0,1,0,repeated_errors,22,3,0.85,0.56,0,0.4,0,1,0,4,1,2,0,2,0,40,20,3,1,1,0,2,1,2,0,0,"[BIRTH_CERT, ID_REPLACEMENT]",BIRTH_CERT,voice,574,0,0,0,0,0,0,0,0,1,0,1,1,80
S3036,U1081,voice,KINYARWANDA,"March 12, 2025","March 1, 2025",urban,0,1,1,completed,1,0,0,repeated_errors,180,5,0.68,0.77,0,0.13,1,0,0,4,4,3,0,1,2,37.5,0,5,2,0,1,0,0,0,0,0,[],,,,1,1,0,1,0,0,0,0,0,0,0,0,100
S3037,U1068,voice,KINYARWANDA,"January 1, 2025","January 1, 2025",rural,0,1,1,abandoned,0,1,0,,73,5,0.82,0.57,0.22,0.11,0,0,0,4,5,3,2,1,0,33.3,33.3,3,2,3,1,0,0,0,0,0,[],,,,1,0,0,0,0,0,0,0,0,1,0,0,87.8
S3038,U1130,voice,KINYARWANDA,"March 1, 2025","March 1, 2025",rural,0,0,0,completed,1,0,0,,71,14,0.77,0.66,0.13,0,1,0,0,2,6,1,1,0,0,12.5,12.5,3,2,1,2,3,0,0,2,1,"[DL, ID_REPLACEMENT]",DL,voice,,0,0,0,0,0,0,0,0,0,0,1,0,100
S3039,U1086,voice,KINYARWANDA,"January 12, 2025","January 1, 2025",urban,1,0,1,abandoned,0,1,0,system,350,9,0.79,0.71,0,0.33,1,1,0,2,1,1,0,1,0,33.3,0,3,0,0,0,2,0,0,1,1,"[BIRTH_CERT, LAND]",BIRTH_CERT,voice,,1,0,0,0,1,0,0,0,1,0,1,0,93.3
S3040,U1217,voice,KINYARWANDA,"January 21, 2025","January 1, 2025",urban,0,0,0,completed,1,0,0,,27,3,0.71,0.73,0.14,0.29,1,0,0,5,2,3,1,2,0,42.9,14.3,2,3,1,1,0,0,0,0,0,[],,,,0,0,0,0,0,0,0,0,0,0,0,0,100
S3041,U1420,voice,KINYARWANDA,"January 11, 2025","January 1, 2025",urban,0,1,1,completed,1,0,0,user_request,72,11,0.69,0.65,0,0.5,1,1,0,3,3,3,0,3,0,50,16.7,3,1,1,1,3,1,1,0,2,"[LAND, BIRTH_CERT]",LAND,voice,331,1,1,0,1,1,1,0,0,1,0,1,1,98.3
S3042,U1471,voice,KINYARWANDA,"February 13, 2025","February 1, 2025",urban,0,0,0,completed,1,0,0,user_request,134,13,0.79,0.71,0.33,0,0,0,0,2,4,2,2,0,0,33.3,16.7,2,2,1,1,0,0,0,0,0,[],,,,0,0,0,0,0,0,0,1,0,0,0,0,98.3
S3043,U1304,voice,KINYARWANDA,"April 25, 2025","April 1, 2025",urban,0,0,0,transferred,0,0,1,user_request,155,8,0.71,0.69,0.29,0.14,0,0,0,4,3,3,2,1,0,42.9,28.6,1,3,2,1,0,0,0,0,0,[],,,,0,0,0,0,0,0,0,0,0,1,0,0,85.7
S3044,U1402,voice,KINYARWANDA,"February 27, 2025","February 1, 2025",rural,0,1,1,abandoned,0,1,0,,291,6,0.75,0.74,0.17,0.33,1,1,0,1,5,3,1,2,0,50,0,2,2,0,2,0,0,0,0,0,[],,,,1,0,0,0,1,0,0,0,1,0,0,0,88.3
S3045,U1370,voice,KINYARWANDA,"April 18, 2025","April 1, 2025",rural,0,0,0,completed,1,0,0,user_request,20,5,0.8,0.66,0,0,1,0,0,1,2,1,0,0,1,33.3,33.3,1,1,1,0,0,0,0,0,0,[],,,,0,0,0,0,0,0,0,0,0,1,0,0,100
S3046,U1344,voice,KINYARWANDA,"February 13, 2025","February 1, 2025",rural,0,0,0,completed,1,0,0,user_request,264,5,0.78,0.8,0.13,0.13,1,0,0,4,4,3,1,1,1,37.5,12.5,6,1,1,0,1,0,0,1,0,[DL],DL,web,,0,0,0,0,0,0,0,0,0,0,1,0,100
S3047,U1340,voice,KINYARWANDA,"March 19, 2025","March 1, 2025",rural,1,1,1,transferred,0,0,1,repeated_errors,39,4,0.85,0.77,0,0,1,0,0,3,3,1,0,0,1,16.7,16.7,2,3,1,0,1,1,1,0,0,[BIRTH_CERT],BIRTH_CERT,web,760,1,0,0,0,0,0,0,0,0,0,1,1,100
S3048,U1383,voice,KINYARWANDA,"April 8, 2025","April 1, 2025",urban,0,1,1,completed,1,0,0,,44,4,0.71,0.64,0,0.25,1,0,0,3,1,1,0,1,0,25,25,2,1,1,0,0,0,0,0,0,[],,,,1,1,0,1,0,0,0,0,0,1,0,0,100
S3049,U1395,voice,KINYARWANDA,"February 3, 2025","February 1, 2025",urban,0,0,0,completed,1,0,0,,197,14,0.75,0.7,0.13,0.13,1,0,0,3,5,3,1,1,1,37.5,37.5,0,3,3,2,1,1,1,0,0,[DL],DL,web,"2,032",0,0,0,0,0,1,0,0,0,1,1,1,100
S3050,U1444,voice,KINYARWANDA,"January 25, 2025","January 1, 2025",urban,0,0,0,abandoned,0,1,0,,232,12,0.77,0.69,0.13,0.38,1,1,0,3,5,5,1,3,1,62.5,0,3,4,0,1,1,1,1,0,0,[DL],DL,voice,750,0,0,0,0,0,0,0,0,1,0,1,1,88.8
S3051,U1424,voice,KINYARWANDA,"January 4, 2025","January 1, 2025",rural,0,0,0,transferred,0,0,1,,48,7,0.77,0.72,0,0.14,1,0,0,3,4,2,0,1,1,28.6,28.6,2,0,2,3,0,0,0,0,0,[],,,,0,0,0,0,0,0,0,0,0,1,0,0,100
S3052,U1160,voice,KINYARWANDA,"March 5, 2025","March 1, 2025",rural,0,0,0,completed,1,0,0,repeated_errors,161,11,0.92,0.62,0.5,0,0,0,0,0,2,1,1,0,0,50,0,1,0,0,1,0,0,0,0,0,[],,,,0,0,0,0,0,0,0,1,0,0,0,0,95
S3053,U1177,voice,KINYARWANDA,"April 26, 2025","April 1, 2025",rural,0,1,1,completed,1,0,0,,72,4,0.74,0.7,0.22,0.33,1,1,0,7,2,6,2,3,1,66.7,22.2,2,3,2,2,0,0,0,0,0,[],,,,1,1,0,1,1,0,0,0,1,1,0,0,94.4
S3054,U1116,voice,KINYARWANDA,"April 29, 2025","April 1, 2025",urban,1,1,1,transferred,0,0,1,,88,4,0.77,0.71,0.17,0.17,1,0,0,5,1,2,1,1,0,33.3,83.3,1,0,5,0,0,0,0,0,0,[],,,,1,0,0,0,0,0,0,0,0,1,0,0,93.3
S3055,U1195,voice,KINYARWANDA,"March 31, 2025","March 1, 2025",rural,0,0,0,completed,1,0,0,,72,14,0.7,0.72,0.17,0,1,0,0,4,2,1,1,0,0,16.7,16.7,4,0,1,1,2,1,1,1,0,"[BIRTH_CERT, LAND]",BIRTH_CERT,voice,682,0,0,0,0,0,1,0,0,0,0,1,1,100
S3056,U1382,voice,KINYARWANDA,"January 16, 2025","January 1, 2025",urban,1,0,1,completed,1,0,0,repeated_errors,27,8,0.66,0.79,0,0,1,0,0,1,3,2,0,0,2,50,25,2,1,1,0,1,1,1,0,0,[LAND],LAND,voice,173,1,1,1,0,0,1,0,0,0,1,1,1,100
S3057,U1489,voice,KINYARWANDA,"January 10, 2025","January 1, 2025",urban,0,1,1,abandoned,0,1,0,system,101,12,0.68,0.68,0.14,0,1,0,0,4,3,2,1,0,1,28.6,0,1,4,0,2,3,1,2,0,1,"[DL, ID_REPLACEMENT, LAND]",DL,voice,400.5,1,0,0,0,0,0,0,0,0,0,1,1,100
S3058,U1326,voice,KINYARWANDA,"April 19, 2025","April 1, 2025",rural,0,1,1,transferred,0,0,1,,61,4,0.71,0.83,0,0,1,0,0,1,1,0,0,0,0,0,50,1,0,1,0,0,0,0,0,0,[],,,,1,0,0,0,0,0,0,0,0,1,0,0,100
S3059,U1085,voice,KINYARWANDA,"March 7, 2025","March 1, 2025",rural,0,0,0,completed,1,0,0,,226,14,0.8,0.75,0.1,0,1,0,0,8,2,2,1,0,1,20,10,8,1,1,0,0,0,0,0,0,[],,,,0,0,0,0,0,0,0,0,0,0,0,0,100
S3060,U1288,voice,KINYARWANDA,"February 4, 2025","February 1, 2025",rural,0,1,1,transferred,0,0,1,,142,6,0.72,0.7,0.33,0,0,0,0,3,0,1,1,0,0,33.3,33.3,2,0,1,0,0,0,0,0,0,[],,,,1,0,0,0,0,0,0,1,0,1,0,0,86.7
S3061,U1080,voice,KINYARWANDA,"March 24, 2025","March 1, 2025",urban,0,0,0,abandoned,0,1,0,repeated_errors,183,8,0.74,0.67,0.25,0.13,0,0,0,5,3,3,2,1,0,37.5,0,4,4,0,0,1,0,0,0,1,[LAND],LAND,web,,0,0,0,0,0,0,0,0,0,0,1,0,90
S3062,U1151,voice,KINYARWANDA,"January 6, 2025","January 1, 2025",rural,0,0,0,completed,1,0,0,repeated_errors,79,7,0.74,0.74,0.29,0,0,0,0,6,1,3,2,0,1,42.9,14.3,3,2,1,1,1,1,1,0,0,[ID_REPLACEMENT],ID_REPLACEMENT,voice,200,0,0,0,0,0,1,0,0,0,0,1,1,100
S3063,U1060,voice,KINYARWANDA,"January 19, 2025","January 1, 2025",rural,0,0,0,transferred,0,0,1,system,72,3,0.72,0.67,0.4,0,0,0,0,2,3,2,2,0,0,40,20,3,1,1,0,0,0,0,0,0,[],,,,0,0,0,0,0,0,0,1,0,0,0,0,86
S3064,U1060,voice,KINYARWANDA,"February 28, 2025","February 1, 2025",rural,0,0,0,completed,1,0,0,,88,8,0.78,0.77,0,0.5,1,1,0,1,1,1,0,1,0,50,50,0,1,1,0,1,0,0,1,0,[BIRTH_CERT],BIRTH_CERT,web,,0,0,0,0,0,0,0,0,1,1,1,0,95
S3065,U1353,voice,KINYARWANDA,"February 22, 2025","February 1, 2025",rural,0,0,0,completed,1,0,0,system,335,3,0.76,0.78,0.2,0.4,1,1,0,2,3,3,1,2,0,60,0,1,2,0,2,0,0,0,0,0,[],,,,0,0,0,0,0,0,0,0,1,0,0,0,96
S3066,U1027,voice,KINYARWANDA,"April 26, 2025","April 1, 2025",rural,0,0,0,abandoned,0,1,0,,38,5,0.75,0.74,0.22,0.22,1,0,0,6,3,4,2,2,0,44.4,55.6,3,1,5,0,0,0,0,0,0,[],,,,0,0,0,0,0,0,0,0,0,1,0,0,93.3
S3067,U1441,voice,KINYARWANDA,"April 25, 2025","April 1, 2025",urban,0,1,1,completed,1,0,0,repeated_errors,73,12,0.78,0.71,0.33,0.33,0,1,0,1,2,2,1,1,0,66.7,0,2,1,0,0,0,0,0,0,0,[],,,,1,1,0,1,1,0,0,1,1,0,0,0,83.3
S3068,U1042,voice,KINYARWANDA,"January 8, 2025","January 1, 2025",rural,0,1,1,completed,1,0,0,,68,7,0.79,0.65,0.33,0,0,0,0,3,3,2,2,0,0,33.3,0,1,3,0,2,0,0,0,0,0,[],,,,1,1,0,1,0,0,0,1,0,0,0,0,100
S3069,U1168,voice,KINYARWANDA,"March 19, 2025","March 1, 2025",rural,0,1,1,completed,1,0,0,user_request,178,12,0.62,0.64,0.25,0,0,0,0,4,0,2,1,0,1,50,25,1,2,1,0,1,0,0,1,0,[ID_REPLACEMENT],ID_REPLACEMENT,ussd,,1,1,0,1,0,0,0,0,0,1,1,0,100
S3070,U1422,voice,KINYARWANDA,"January 10, 2025","January 1, 2025",rural,0,1,1,completed,1,0,0,,103,7,0.76,0.67,0.13,0.25,1,0,0,5,3,3,1,2,0,37.5,25,2,3,2,1,0,0,0,0,0,[],,,,1,1,0,1,0,0,0,0,0,1,0,0,100
S3071,U1085,voice,KINYARWANDA,"March 8, 2025","March 1, 2025",rural,0,0,0,abandoned,0,1,0,repeated_errors,58,12,0.7,0.6,0.43,0,0,0,0,6,1,3,3,0,0,42.9,14.3,3,1,1,2,0,0,0,0,0,[],,,,0,0,0,0,0,0,0,1,0,0,0,0,85.7
S3072,U1176,voice,KINYARWANDA,"February 7, 2025","February 1, 2025",urban,0,0,0,abandoned,0,1,0,user_request,205,8,0.76,0.68,0.33,0.17,0,0,0,4,2,3,2,1,0,50,0,2,1,0,3,0,0,0,0,0,[],,,,0,0,0,0,0,0,0,1,0,0,0,0,86.7
S3073,U1016,voice,KINYARWANDA,"January 29, 2025","January 1, 2025",rural,0,1,1,transferred,0,0,1,,229,14,0.66,0.77,0.25,0,0,0,0,2,2,1,1,0,0,25,0,0,3,0,1,1,1,1,0,0,[LAND],LAND,voice,641,1,0,0,0,0,0,0,0,0,0,1,1,92.5
S3074,U1097,voice,KINYARWANDA,"January 15, 2025","January 1, 2025",rural,0,1,1,completed,1,0,0,,249,12,0.77,0.62,0,0.25,1,0,0,2,2,1,0,1,0,25,0,1,2,0,1,2,1,2,0,0,"[DL, LAND]",DL,web,274.5,1,1,0,1,0,1,0,0,0,0,1,1,100
