s.session_id,s.user_id,channel,language,total_duration_sec,s.total_turns,final_outcome,is_completed,is_abandoned,is_transferred,transfer_reason,session_date,session_month,region,is_disabled,is_first_time_user,is_vulnerable_user,avg_asr_confidence,avg_intent_confidence,misunderstanding_rate,silence_rate,is_recovered,is_escalated,had_errors,user_turns,system_turns,total_error_turns,misunderstanding_turns,silence_turns,noise_turns,turn_error_rate_pct,repeat_intent_rate_pct,intent_service_lookup_count,intent_start_application_count,intent_repeat_count,intent_unknown_count,avg_turn_intent_confidence,avg_turn_asr_confidence,total_application_attempts,had_successful_application,applications_completed,applications_abandoned,applications_failed,services_attempted,primary_service_code,application_channel,avg_time_to_submit_sec,high_confusion_session,high_misunderstanding_session,high_silence_session,had_application_attempt,end_to_end_success,vulnerable_user_completed
S3018,U1247,voice,KINYARWANDA,228,6,completed,1,0,0,user_request,"April 1, 2025","April 1, 2025",urban,0,1,1,0.71,0.67,0.29,0.29,0,0,0,4,3,4,2,2,0,57.1,14.3,3,3,1,0,0,0,1,0,0,1,0,[LAND],LAND,voice,,0,0,0,1,0,1
S3019,U1202,voice,KINYARWANDA,104,13,completed,1,0,0,,"January 15, 2025","January 1, 2025",rural,0,1,1,0.6,0.82,0.25,0,0,0,0,3,1,1,1,0,0,25,50,1,1,2,0,0,0,0,0,0,0,0,[],,,,1,0,0,0,0,1
S3020,U1147,voice,KINYARWANDA,25,3,abandoned,0,1,0,system,"January 11, 2025","January 1, 2025",rural,0,0,0,0.76,0.53,0.33,0,0,0,0,3,0,1,1,0,0,33.3,0,1,0,0,2,0,0,2,1,1,0,1,"[LAND, DL]",LAND,voice,282,0,1,0,1,0,0
S3021,U1471,voice,KINYARWANDA,152,8,transferred,0,0,1,,"April 21, 2025","April 1, 2025",urban,0,0,0,0.81,0.68,0,0,1,0,0,3,1,1,0,0,1,25,0,4,0,0,0,0,0,1,1,1,0,0,[DL],DL,web,983,0,0,0,1,0,0
S3022,U1142,voice,KINYARWANDA,81,12,completed,1,0,0,user_request,"March 31, 2025","March 1, 2025",rural,0,0,0,0.86,0.79,0.67,0,0,0,0,2,1,2,2,0,0,66.7,0,3,0,0,0,0,0,0,0,0,0,0,[],,,,0,1,0,0,0,0
S3023,U1431,voice,KINYARWANDA,62,13,abandoned,0,1,0,,"January 24, 2025","January 1, 2025",urban,0,0,0,0.69,0.78,0.4,0.2,0,0,0,2,3,3,2,1,0,60,0,0,4,0,1,0,0,1,0,0,0,1,[BIRTH_CERT],BIRTH_CERT,voice,,0,1,0,1,0,0
S3024,U1198,voice,KINYARWANDA,41,13,transferred,0,0,1,,"March 18, 2025","March 1, 2025",urban,0,0,0,0.7,0.81,0,0.4,1,1,0,3,2,3,0,2,1,60,20,1,3,1,0,0,0,1,1,1,0,0,[DL],DL,web,391,0,0,1,1,0,0
S3025,U1404,voice,KINYARWANDA,77,3,completed,1,0,0,user_request,"April 6, 2025","April 1, 2025",rural,0,0,0,0.73,0.8,0.33,0.17,0,0,0,1,5,3,2,1,0,50,0,2,4,0,0,0,0,0,0,0,0,0,[],,,,0,1,0,0,0,0
S3026,U1425,voice,KINYARWANDA,85,7,completed,1,0,0,,"April 11, 2025","April 1, 2025",rural,1,0,1,0.71,0.73,0.25,0,0,0,0,5,3,4,2,0,2,50,12.5,3,3,1,1,0,0,0,0,0,0,0,[],,,,0,0,0,0,0,1
S3027,U1153,voice,KINYARWANDA,116,9,abandoned,0,1,0,,"January 4, 2025","January 1, 2025",rural,0,0,0,0.82,0.81,0.5,0,0,0,0,1,1,1,1,0,0,50,50,0,1,1,0,0,0,1,0,0,1,0,[BIRTH_CERT],BIRTH_CERT,ussd,,1,1,0,1,0,0
S3028,U1491,voice,KINYARWANDA,39,8,abandoned,0,1,0,,"January 13, 2025","January 1, 2025",urban,0,1,1,0.71,0.56,0.2,0,0,0,0,3,2,1,1,0,0,20,20,2,2,1,0,0,0,0,0,0,0,0,[],,,,0,0,0,0,0,0
S3029,U1375,voice,KINYARWANDA,45,4,transferred,0,0,1,,"March 14, 2025","March 1, 2025",rural,0,0,0,0.82,0.66,0.13,0.25,1,0,0,5,3,3,1,2,0,37.5,25,2,1,2,3,0,0,0,0,0,0,0,[],,,,1,0,0,0,0,0
S3030,U1383,voice,KINYARWANDA,249,13,completed,1,0,0,,"February 26, 2025","February 1, 2025",urban,0,1,1,0.55,0.84,0,1,1,1,1,1,0,1,0,1,0,100,0,1,0,0,0,0,0,1,0,0,1,0,[BIRTH_CERT],BIRTH_CERT,web,,0,0,1,1,0,1
S3031,U1141,voice,KINYARWANDA,27,6,completed,1,0,0,repeated_errors,"April 23, 2025","April 1, 2025",rural,0,1,1,0.82,0.49,0,0,0,0,0,3,1,0,0,0,0,0,0,3,1,0,0,0,0,1,1,1,0,0,[ID_REPLACEMENT],ID_REPLACEMENT,voice,672,0,0,0,1,1,1
S3032,U1312,voice,KINYARWANDA,181,13,completed,1,0,0,,"April 8, 2025","April 1, 2025",rural,0,0,0,0.69,0.78,0,0,1,0,0,3,3,2,0,0,2,33.3,0,3,1,0,2,0,0,0,0,0,0,0,[],,,,0,0,0,0,0,0
S3033,U1164,voice,KINYARWANDA,17,4,completed,1,0,0,,"April 30, 2025","April 1, 2025",rural,0,1,1,0.76,0.72,0.13,0.38,1,1,0,4,4,4,1,3,0,50,25,4,2,2,0,0.13,0,2,1,1,0,1,"[LAND, DL]",LAND,voice,318,1,0,1,1,1,1
S3034,U1313,voice,KINYARWANDA,177,13,completed,1,0,0,,"February 6, 2025","February 1, 2025",urban,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,[DL],DL,ussd,848,0,0,0,1,1,0
S3035,U1020,voice,KINYARWANDA,22,3,abandoned,0,1,0,repeated_errors,"February 17, 2025","February 1, 2025",urban,0,0,0,0.85,0.56,0,0.4,0,1,0,4,1,2,0,2,0,40,20,3,1,1,0,0,0,2,1,2,0,0,"[BIRTH_CERT, ID_REPLACEMENT]",BIRTH_CERT,voice,574,0,0,1,1,0,0
S3036,U1081,voice,KINYARWANDA,180,5,completed,1,0,0,repeated_errors,"March 12, 2025","March 1, 2025",urban,0,1,1,0.68,0.77,0,0.13,1,0,0,4,4,3,0,1,2,37.5,0,5,2,0,1,0,0,0,0,0,0,0,[],,,,0,0,0,0,0,1
S3037,U1068,voice,KINYARWANDA,73,5,abandoned,0,1,0,,"January 1, 2025","January 1, 2025",rural,0,1,1,0.82,0.57,0.22,0.11,0,0,0,4,5,3,2,1,0,33.3,33.3,3,2,3,1,0,0,0,0,0,0,0,[],,,,1,0,0,0,0,0
S3038,U1130,voice,KINYARWANDA,71,14,completed,1,0,0,,"March 1, 2025","March 1, 2025",rural,0,0,0,0.77,0.66,0.13,0,1,0,0,2,6,1,1,0,0,12.5,12.5,3,2,1,2,0,0,3,0,0,2,1,"[DL, ID_REPLACEMENT]",DL,voice,,0,0,0,1,0,0
S3039,U1086,voice,KINYARWANDA,350,9,abandoned,0,1,0,system,"January 12, 2025","January 1, 2025",urban,1,0,1,0.79,0.71,0,0.33,1,1,0,2,1,1,0,1,0,33.3,0,3,0,0,0,0,0,2,0,0,1,1,"[BIRTH_CERT, LAND]",BIRTH_CERT,voice,,0,0,1,1,0,0
S3040,U1217,voice,KINYARWANDA,27,3,completed,1,0,0,,"January 21, 2025","January 1, 2025",urban,0,0,0,0.71,0.73,0.14,0.29,1,0,0,5,2,3,1,2,0,42.9,14.3,2,3,1,1,0,0,0,0,0,0,0,[],,,,0,0,0,0,0,0
S3041,U1420,voice,KINYARWANDA,72,11,completed,1,0,0,user_request,"January 11, 2025","January 1, 2025",urban,0,1,1,0.69,0.65,0,0.5,1,1,0,3,3,3,0,3,0,50,16.7,3,1,1,1,0,0,3,1,1,0,2,"[LAND, BIRTH_CERT]",LAND,voice,331,0,0,1,1,1,1
S3042,U1471,voice,KINYARWANDA,134,13,completed,1,0,0,user_request,"February 13, 2025","February 1, 2025",urban,0,0,0,0.79,0.71,0.33,0,0,0,0,2,4,2,2,0,0,33.3,16.7,2,2,1,1,0,0,0,0,0,0,0,[],,,,0,1,0,0,0,0
S3043,U1304,voice,KINYARWANDA,155,8,transferred,0,0,1,user_request,"April 25, 2025","April 1, 2025",urban,0,0,0,0.71,0.69,0.29,0.14,0,0,0,4,3,3,2,1,0,42.9,28.6,1,3,2,1,0,0,0,0,0,0,0,[],,,,1,0,0,0,0,0
S3044,U1402,voice,KINYARWANDA,291,6,abandoned,0,1,0,,"February 27, 2025","February 1, 2025",rural,0,1,1,0.75,0.74,0.17,0.33,1,1,0,1,5,3,1,2,0,50,0,2,2,0,2,0,0,0,0,0,0,0,[],,,,0,0,1,0,0,0
S3045,U1370,voice,KINYARWANDA,20,5,completed,1,0,0,user_request,"April 18, 2025","April 1, 2025",rural,0,0,0,0.8,0.66,0,0,1,0,0,1,2,1,0,0,1,33.3,33.3,1,1,1,0,0,0,0,0,0,0,0,[],,,,1,0,0,0,0,0
S3046,U1344,voice,KINYARWANDA,264,5,completed,1,0,0,user_request,"February 13, 2025","February 1, 2025",rural,0,0,0,0.78,0.8,0.13,0.13,1,0,0,4,4,3,1,1,1,37.5,12.5,6,1,1,0,0,0,1,0,0,1,0,[DL],DL,web,,0,0,0,1,0,0
S3047,U1340,voice,KINYARWANDA,39,4,transferred,0,0,1,repeated_errors,"March 19, 2025","March 1, 2025",rural,1,1,1,0.85,0.77,0,0,1,0,0,3,3,1,0,0,1,16.7,16.7,2,3,1,0,0,0,1,1,1,0,0,[BIRTH_CERT],BIRTH_CERT,web,760,0,0,0,1,0,0
S3048,U1383,voice,KINYARWANDA,44,4,completed,1,0,0,,"April 8, 2025","April 1, 2025",urban,0,1,1,0.71,0.64,0,0.25,1,0,0,3,1,1,0,1,0,25,25,2,1,1,0,0,0,0,0,0,0,0,[],,,,1,0,0,0,0,1
S3049,U1395,voice,KINYARWANDA,197,14,completed,1,0,0,,"February 3, 2025","February 1, 2025",urban,0,0,0,0.75,0.7,0.13,0.13,1,0,0,3,5,3,1,1,1,37.5,37.5,0,3,3,2,0,0,1,1,1,0,0,[DL],DL,web,"2,032",1,0,0,1,1,0
S3050,U1444,voice,KINYARWANDA,232,12,abandoned,0,1,0,,"January 25, 2025","January 1, 2025",urban,0,0,0,0.77,0.69,0.13,0.38,1,1,0,3,5,5,1,3,1,62.5,0,3,4,0,1,0,0,1,1,1,0,0,[DL],DL,voice,750,0,0,1,1,0,0
S3051,U1424,voice,KINYARWANDA,48,7,transferred,0,0,1,,"January 4, 2025","January 1, 2025",rural,0,0,0,0.77,0.72,0,0.14,1,0,0,3,4,2,0,1,1,28.6,28.6,2,0,2,3,0,0,0,0,0,0,0,[],,,,1,0,0,0,0,0
S3052,U1160,voice,KINYARWANDA,161,11,completed,1,0,0,repeated_errors,"March 5, 2025","March 1, 2025",rural,0,0,0,0.92,0.62,0.5,0,0,0,0,0,2,1,1,0,0,50,0,1,0,0,1,0,0,0,0,0,0,0,[],,,,0,1,0,0,0,0
S3053,U1177,voice,KINYARWANDA,72,4,completed,1,0,0,,"April 26, 2025","April 1, 2025",rural,0,1,1,0.74,0.7,0.22,0.33,1,1,0,7,2,6,2,3,1,66.7,22.2,2,3,2,2,0,0,0,0,0,0,0,[],,,,1,0,1,0,0,1
S3054,U1116,voice,KINYARWANDA,88,4,transferred,0,0,1,,"April 29, 2025","April 1, 2025",urban,1,1,1,0.77,0.71,0.17,0.17,1,0,0,5,1,2,1,1,0,33.3,83.3,1,0,5,0,0,0,0,0,0,0,0,[],,,,1,0,0,0,0,0
S3055,U1195,voice,KINYARWANDA,72,14,completed,1,0,0,,"March 31, 2025","March 1, 2025",rural,0,0,0,0.7,0.72,0.17,0,1,0,0,4,2,1,1,0,0,16.7,16.7,4,0,1,1,0,0,2,1,1,1,0,"[BIRTH_CERT, LAND]",BIRTH_CERT,voice,682,0,0,0,1,1,0
S3056,U1382,voice,KINYARWANDA,27,8,completed,1,0,0,repeated_errors,"January 16, 2025","January 1, 2025",urban,1,0,1,0.66,0.79,0,0,1,0,0,1,3,2,0,0,2,50,25,2,1,1,0,0,0,1,1,1,0,0,[LAND],LAND,voice,173,1,0,0,1,1,1
S3057,U1489,voice,KINYARWANDA,101,12,abandoned,0,1,0,system,"January 10, 2025","January 1, 2025",urban,0,1,1,0.68,0.68,0.14,0,1,0,0,4,3,2,1,0,1,28.6,0,1,4,0,2,0,0,3,1,2,0,1,"[DL, ID_REPLACEMENT, LAND]",DL,voice,400.5,0,0,0,1,0,0
S3058,U1326,voice,KINYARWANDA,61,4,transferred,0,0,1,,"April 19, 2025","April 1, 2025",rural,0,1,1,0.71,0.83,0,0,1,0,0,1,1,0,0,0,0,0,50,1,0,1,0,0,0,0,0,0,0,0,[],,,,1,0,0,0,0,0
S3059,U1085,voice,KINYARWANDA,226,14,completed,1,0,0,,"March 7, 2025","March 1, 2025",rural,0,0,0,0.8,0.75,0.1,0,1,0,0,8,2,2,1,0,1,20,10,8,1,1,0,0,0,0,0,0,0,0,[],,,,0,0,0,0,0,0
S3060,U1288,voice,KINYARWANDA,142,6,transferred,0,0,1,,"February 4, 2025","February 1, 2025",rural,0,1,1,0.72,0.7,0.33,0,0,0,0,3,0,1,1,0,0,33.3,33.3,2,0,1,0,0,0,0,0,0,0,0,[],,,,1,1,0,0,0,0
S3061,U1080,voice,KINYARWANDA,183,8,abandoned,0,1,0,repeated_errors,"March 24, 2025","March 1, 2025",urban,0,0,0,0.74,0.67,0.25,0.13,0,0,0,5,3,3,2,1,0,37.5,0,4,4,0,0,0,0,1,0,0,0,1,[LAND],LAND,web,,0,0,0,1,0,0
S3062,U1151,voice,KINYARWANDA,79,7,completed,1,0,0,repeated_errors,"January 6, 2025","January 1, 2025",rural,0,0,0,0.74,0.74,0.29,0,0,0,0,6,1,3,2,0,1,42.9,14.3,3,2,1,1,0.14,0,1,1,1,0,0,[ID_REPLACEMENT],ID_REPLACEMENT,voice,200,0,0,0,1,1,0
S3063,U1060,voice,KINYARWANDA,72,3,transferred,0,0,1,system,"January 19, 2025","January 1, 2025",rural,0,0,0,0.72,0.67,0.4,0,0,0,0,2,3,2,2,0,0,40,20,3,1,1,0,0,0,0,0,0,0,0,[],,,,0,1,0,0,0,0
S3064,U1060,voice,KINYARWANDA,88,8,completed,1,0,0,,"February 28, 2025","February 1, 2025",rural,0,0,0,0.78,0.77,0,0.5,1,1,0,1,1,1,0,1,0,50,50,0,1,1,0,0,0,1,0,0,1,0,[BIRTH_CERT],BIRTH_CERT,web,,1,0,1,1,0,0
S3065,U1353,voice,KINYARWANDA,335,3,completed,1,0,0,system,"February 22, 2025","February 1, 2025",rural,0,0,0,0.76,0.78,0.2,0.4,1,1,0,2,3,3,1,2,0,60,0,1,2,0,2,0,0,0,0,0,0,0,[],,,,0,0,1,0,0,0
S3066,U1027,voice,KINYARWANDA,38,5,abandoned,0,1,0,,"April 26, 2025","April 1, 2025",rural,0,0,0,0.75,0.74,0.22,0.22,1,0,0,6,3,4,2,2,0,44.4,55.6,3,1,5,0,0,0,0,0,0,0,0,[],,,,1,0,0,0,0,0
S3067,U1441,voice,KINYARWANDA,73,12,completed,1,0,0,repeated_errors,"April 25, 2025","April 1, 2025",urban,0,1,1,0.78,0.71,0.33,0.33,0,1,0,1,2,2,1,1,0,66.7,0,2,1,0,0,0,0,0,0,0,0,0,[],,,,0,1,1,0,0,1
S3068,U1042,voice,KINYARWANDA,68,7,completed,1,0,0,,"January 8, 2025","January 1, 2025",rural,0,1,1,0.79,0.65,0.33,0,0,0,0,3,3,2,2,0,0,33.3,0,1,3,0,2,0,0,0,0,0,0,0,[],,,,0,1,0,0,0,1
S3069,U1168,voice,KINYARWANDA,178,12,completed,1,0,0,user_request,"March 19, 2025","March 1, 2025",rural,0,1,1,0.62,0.64,0.25,0,0,0,0,4,0,2,1,0,1,50,25,1,2,1,0,0,0,1,0,0,1,0,[ID_REPLACEMENT],ID_REPLACEMENT,ussd,,1,0,0,1,0,1
S3070,U1422,voice,KINYARWANDA,103,7,completed,1,0,0,,"January 10, 2025","January 1, 2025",rural,0,1,1,0.76,0.67,0.13,0.25,1,0,0,5,3,3,1,2,0,37.5,25,2,3,2,1,0,0,0,0,0,0,0,[],,,,1,0,0,0,0,1
S3071,U1085,voice,KINYARWANDA,58,12,abandoned,0,1,0,repeated_errors,"March 8, 2025","March 1, 2025",rural,0,0,0,0.7,0.6,0.43,0,0,0,0,6,1,3,3,0,0,42.9,14.3,3,1,1,2,0,0,0,0,0,0,0,[],,,,0,1,0,0,0,0
S3072,U1176,voice,KINYARWANDA,205,8,abandoned,0,1,0,user_request,"February 7, 2025","February 1, 2025",urban,0,0,0,0.76,0.68,0.33,0.17,0,0,0,4,2,3,2,1,0,50,0,2,1,0,3,0,0,0,0,0,0,0,[],,,,0,1,0,0,0,0
S3073,U1016,voice,KINYARWANDA,229,14,transferred,0,0,1,,"January 29, 2025","January 1, 2025",rural,0,1,1,0.66,0.77,0.25,0,0,0,0,2,2,1,1,0,0,25,0,0,3,0,1,0,0,1,1,1,0,0,[LAND],LAND,voice,641,0,0,0,1,0,0
S3074,U1097,voice,KINYARWANDA,249,12,completed,1,0,0,,"January 15, 2025","January 1, 2025",rural,0,1,1,0.77,0.62,0,0.25,1,0,0,2,2,1,0,1,0,25,0,1,2,0,1,0,0,2,1,2,0,0,"[DL, LAND]",DL,web,274.5,0,0,0,1,1,1
S3075,U1453,voice,KINYARWANDA,80,10,completed,1,0,0,user_request,"March 28, 2025","March 1, 2025",urban,0,0,0,0.8,0.71,0.13,0,1,0,0,3,5,2,1,0,1,25,25,4,2,2,0,0,0,3,1,3,0,0,"[BIRTH_CERT, DL]",BIRTH_CERT,web,483.33,1,0,0,1,1,0
S3076,U1493,voice,KINYARWANDA,140,7,completed,1,0,0,,"January 23, 2025","January 1, 2025",rural,0,1,1,0.78,0.71,0,0.4,1,1,0,0,5,2,0,2,0,40,20,2,2,1,0,0,0,0,0,0,0,0,[],,,,0,0,1,0,0,1
S3077,U1197,voice,KINYARWANDA,74,13,completed,1,0,0,,"March 23, 2025","March 1, 2025",urban,0,0,0,0.78,0.58,0,0.5,0,1,0,0,2,1,0,1,0,50,0,1,1,0,0,0,0,1,1,1,0,0,[DL],DL,voice,"1,489",0,0,1,1,1,0
S3078,U1097,voice,KINYARWANDA,126,3,completed,1,0,0,,"February 15, 2025","February 1, 2025",rural,0,1,1,0.74,0.79,0,0.29,1,0,0,4,3,2,0,2,0,28.6,42.9,2,1,3,1,0,0,0,0,0,0,0,[],,,,1,0,0,0,0,1
S3079,U1064,voice,KINYARWANDA,134,7,abandoned,0,1,0,repeated_errors,"March 24, 2025","March 1, 2025",rural,0,1,1,0.76,0.73,0.67,0,0,0,0,2,1,2,2,0,0,66.7,0,2,1,0,0,0,0,2,1,2,0,0,"[DL, ID_REPLACEMENT]",DL,voice,498,0,1,0,1,0,0
S3080,U1329,voice,KINYARWANDA,72,5,transferred,0,0,1,,"January 28, 2025","January 1, 2025",rural,0,0,0,0.77,0.65,0.5,0,0,0,0,4,4,4,4,0,0,50,12.5,2,0,1,5,0,0,0,0,0,0,0,[],,,,0,1,0,0,0,0
S3081,U1340,voice,KINYARWANDA,88,6,transferred,0,0,1,,"January 26, 2025","January 1, 2025",rural,1,1,1,0.75,0.78,0,0.17,1,0,0,4,2,1,0,1,0,16.7,16.7,3,2,1,0,0,0,0,0,0,0,0,[],,,,0,0,0,0,0,0
S3082,U1004,voice,KINYARWANDA,49,10,completed,1,0,0,,"January 10, 2025","January 1, 2025",rural,0,0,0,0.78,0.61,0,0.4,1,1,0,4,1,2,0,2,0,40,20,1,1,1,2,0,0,0,0,0,0,0,[],,,,0,0,1,0,0,0
S3083,U1001,voice,KINYARWANDA,38,9,transferred,0,0,1,,"February 16, 2025","February 1, 2025",urban,0,0,0,0.76,0.73,0.3,0.1,0,0,0,7,3,4,3,1,0,40,20,4,2,2,2,0,0,0,0,0,0,0,[],,,,0,0,0,0,0,0
S3084,U1021,voice,KINYARWANDA,98,13,completed,1,0,0,user_request,"January 4, 2025","January 1, 2025",rural,0,1,1,0.65,0.54,0.33,0,0,0,0,2,1,1,1,0,0,33.3,0,3,0,0,0,0,0,1,1,1,0,0,[BIRTH_CERT],BIRTH_CERT,voice,486,0,1,0,1,1,1
S3085,U1111,voice,KINYARWANDA,90,7,completed,1,0,0,system,"February 24, 2025","February 1, 2025",rural,0,1,1,0.81,0.75,0,0.17,1,0,0,4,2,2,0,1,1,33.3,16.7,2,1,1,2,0,0,1,1,1,0,0,[LAND],LAND,voice,463,0,0,0,1,1,1
S3086,U1056,voice,KINYARWANDA,72,4,transferred,0,0,1,repeated_errors,"March 7, 2025","March 1, 2025",rural,0,0,0,0.6,0.81,0.25,0.25,0,0,0,4,0,2,1,1,0,50,50,1,1,2,0,0,0,1,0,0,0,1,[BIRTH_CERT],BIRTH_CERT,voice,,1,0,0,1,0,0
S3087,U1065,voice,KINYARWANDA,163,8,abandoned,0,1,0,,"March 8, 2025","March 1, 2025",rural,0,0,0,0.44,0.84,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,[],,,,0,0,0,0,0,0
S3088,U1329,voice,KINYARWANDA,102,13,completed,1,0,0,system,"January 7, 2025","January 1, 2025",rural,0,0,0,0.78,0.79,0.25,0.13,0,0,0,2,6,3,2,1,0,37.5,12.5,5,1,1,1,0,0,0,0,0,0,0,[],,,,0,0,0,0,0,0
S3089,U1097,voice,KINYARWANDA,113,8,completed,1,0,0,,"February 24, 2025","February 1, 2025",rural,0,1,1,0.84,0.74,0.11,0.22,1,0,0,3,6,4,1,2,1,44.4,0,4,2,0,3,0,0,0,0,0,0,0,[],,,,0,0,0,0,0,1
S3090,U1143,voice,KINYARWANDA,263,12,completed,1,0,0,,"March 21, 2025","March 1, 2025",rural,0,0,0,0.72,0.76,0.14,0.29,1,0,0,4,3,3,1,2,0,42.9,14.3,1,4,1,1,0,0,2,1,1,0,1,"[LAND, BIRTH_CERT]",LAND,web,767,0,0,0,1,1,0
S3091,U1367,voice,KINYARWANDA,242,12,abandoned,0,1,0,system,"January 31, 2025","January 1, 2025",urban,0,0,0,0.73,0.75,0.33,0,0,0,0,3,3,2,2,0,0,33.3,16.7,2,0,1,3,0,0,0,0,0,0,0,[],,,,0,1,0,0,0,0
S3092,U1434,voice,KINYARWANDA,147,13,completed,1,0,0,user_request,"March 15, 2025","March 1, 2025",rural,0,1,1,0.8,0.65,0.17,0.33,1,1,0,6,0,3,1,2,0,50,0,1,3,0,2,0,0,1,1,1,0,0,[LAND],LAND,web,75,0,0,1,1,1,1
S3093,U1124,voice,KINYARWANDA,196,8,transferred,0,0,1,repeated_errors,"January 19, 2025","January 1, 2025",rural,0,0,0,0.77,0.67,0,0,1,0,0,2,3,1,0,0,1,20,20,3,0,1,1,0,0,0,0,0,0,0,[],,,,0,0,0,0,0,0
S3094,U1166,voice,KINYARWANDA,16,11,completed,1,0,0,repeated_errors,"January 28, 2025","January 1, 2025",rural,0,0,0,0.65,0.68,0.14,0.29,1,0,0,5,2,3,1,2,0,42.9,0,3,2,0,2,0,0,0,0,0,0,0,[],,,,0,0,0,0,0,0
S3095,U1085,voice,KINYARWANDA,165,13,completed,1,0,0,,"March 22, 2025","March 1, 2025",rural,0,0,0,0.77,0.77,0,0.33,1,1,0,3,0,2,0,1,1,66.7,33.3,1,0,1,1,0,0,0,0,0,0,0,[],,,,1,0,1,0,0,0
S3096,U1075,voice,KINYARWANDA,88,10,completed,1,0,0,,"January 28, 2025","January 1, 2025",urban,0,1,1,0.69,0.61,0.11,0.11,1,0,0,6,3,3,1,1,1,33.3,22.2,5,2,2,0,0,0,2,0,0,0,2,"[LAND, BIRTH_CERT]",LAND,web,,1,0,0,1,0,1
S3097,U1343,voice,KINYARWANDA,161,10,completed,1,0,0,repeated_errors,"January 19, 2025","January 1, 2025",rural,0,0,0,0.67,0.76,0.2,0.4,1,1,0,1,4,3,1,2,0,60,0,4,1,0,0,0,0,1,1,1,0,0,[BIRTH_CERT],BIRTH_CERT,ussd,561,0,0,1,1,1,0
S3098,U1494,voice,KINYARWANDA,50,3,completed,1,0,0,,"April 11, 2025","April 1, 2025",rural,0,0,0,0.85,0.79,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,[DL],DL,voice,,0,0,0,1,0,0
S3099,U1423,voice,KINYARWANDA,70,7,abandoned,0,1,0,,"March 28, 2025","March 1, 2025",rural,0,1,1,0.81,0.63,0.25,0,0,0,0,0,4,2,1,0,1,50,0,2,1,0,1,0,0,0,0,0,0,0,[],,,,0,0,0,0,0,0
S3100,U1293,voice,KINYARWANDA,65,9,transferred,0,0,1,user_request,"January 20, 2025","January 1, 2025",rural,0,0,0,0.76,0.66,0.1,0.2,1,0,0,7,3,3,1,2,0,30,10,4,5,1,0,0,0,2,1,1,1,0,"[ID_REPLACEMENT, DL]",ID_REPLACEMENT,web,508,0,0,0,1,0,0
S3101,U1443,voice,KINYARWANDA,84,8,transferred,0,0,1,user_request,"January 13, 2025","January 1, 2025",rural,0,1,1,0.75,0.7,0,0.22,1,0,0,1,8,3,0,2,1,33.3,0,4,2,0,3,0,0,1,1,1,0,0,[BIRTH_CERT],BIRTH_CERT,ussd,576,0,0,0,1,0,0
S3102,U1058,voice,KINYARWANDA,171,7,abandoned,0,1,0,,"March 18, 2025","March 1, 2025",rural,0,0,0,0.85,0.6,0,0,0,0,0,3,0,0,0,0,0,0,66.7,1,0,2,0,0,0,0,0,0,0,0,[],,,,1,0,0,0,0,0
S3103,U1137,voice,KINYARWANDA,39,10,transferred,0,0,1,user_request,"February 12, 2025","February 1, 2025",urban,0,0,0,0.69,0.62,0.25,0,0,0,0,3,1,1,1,0,0,25,50,2,0,2,0,0,0,0,0,0,0,0,[],,,,1,0,0,0,0,0
S3104,U1098,voice,KINYARWANDA,93,5,abandoned,0,1,0,user_request,"January 11, 2025","January 1, 2025",rural,0,0,0,0.73,0.72,0.083,0.17,1,0,0,9,3,5,1,2,2,41.7,8.3,5,4,1,2,0,0,0,0,0,0,0,[],,,,0,0,0,0,0,0
S3105,U1191,voice,KINYARWANDA,110,8,abandoned,0,1,0,repeated_errors,"February 17, 2025","February 1, 2025",urban,0,0,0,0.73,0.66,0.17,0,1,0,0,5,1,2,1,0,1,33.3,16.7,2,1,1,2,0,0,1,0,0,0,1,[DL],DL,voice,,0,0,0,1,0,0
S3106,U1242,voice,KINYARWANDA,29,7,completed,1,0,0,,"January 15, 2025","January 1, 2025",urban,0,0,0,0.66,0.67,0.2,0,1,0,0,8,2,2,2,0,0,20,10,8,1,1,0,0,0,1,1,1,0,0,[BIRTH_CERT],BIRTH_CERT,web,315,0,0,0,1,1,0
S3107,U1318,voice,KINYARWANDA,108,10,completed,1,0,0,,"January 17, 2025","January 1, 2025",rural,1,1,1,0.56,0.44,0.5,0,0,0,0,1,3,2,2,0,0,50,25,2,0,1,1,0,0,0,0,0,0,0,[],,,,1,1,0,0,0,1
S3108,U1048,voice,KINYARWANDA,56,6,completed,1,0,0,,"February 23, 2025","February 1, 2025",rural,0,0,0,0.64,0.77,0,0.33,1,1,0,1,2,2,0,1,1,66.7,0,1,1,0,1,0,0,1,1,1,0,0,[BIRTH_CERT],BIRTH_CERT,voice,587,0,0,1,1,1,0
S3109,U1447,voice,KINYARWANDA,90,10,completed,1,0,0,,"February 19, 2025","February 1, 2025",urban,0,0,0,0.8,0.63,0.25,0.25,0,0,0,3,1,2,1,1,0,50,25,1,2,1,0,0,0,1,0,0,1,0,[LAND],LAND,voice,,1,0,0,1,0,0
